participant_number,subexperiment_number,MRTScore,MRTAcc,MRTGroup,nback_hits_0,nback_hit_rate_0,nback_correct_rejections_0,nback_rt_target_0,nback_rt_nontarget_0,nback_composite_0,nback_hits_1,nback_hit_rate_1,nback_correct_rejections_1,nback_rt_target_1,nback_rt_nontarget_1,nback_composite_1,nback_hits_2,nback_hit_rate_2,nback_correct_rejections_2,nback_rt_target_2,nback_rt_nontarget_2,nback_composite_2,rest_time,time_subexperiment,accuracy_subexperiment,accuracy_total,answer_correct_subexperiment,answer_incorrect_subexperiment,feedback_score_subexperiment,blink_count,rest_blink_rest_count,blink_rate,rest_blink_rate,normalized_blink_rate,nback_hits_avg,nback_hit_rate_avg,nback_rt_target_avg,nback_rt_non_target_avg,nback_composite_avg,trial_duration_1,trial_duration_2,trial_duration_3,trial_duration_4,trial_duration_mean,performance_subexperiment,feedback_score_tutorial_1,feedback_score_tutorial_2,feedback_score_tutorial_3,feedback_score_rest_1,eye_avg_fixation_PointX,eye_avg_fixation_PointY,eye_avg_fixation_PointZ,eye_avg_LeftGazeX,eye_avg_LeftGazeY,eye_avg_LeftGazeZ,eye_avg_RightGazeX,eye_avg_RightGazeY,eye_avg_RightGazeZ,eye_avg_LeftPupilDiameter,eye_avg_RightPupilDiameter,eye_avg_RightEyeOpenness,eye_avg_LeftEyeOpenness,eye_max_LeftPupilDiameter,eye_max_RightPupilDiameter,cogload_subexperiment,cogload_mean,cogload_group,z_score,std_dev
53,2,12,50,High,8,100,100,387.7950625,,0.257868162,10,100,100,426.18521,,0.234639771,8,100,96.875,468.2870375,1197.6398,0.213544241,300.0063,50.104,100,78.125,4,0,7,18,16,21.55516526,32,-32.64010857,8.666666667,100,427.4224367,,0.235350725,9.833,15.977,9.819,18.557,13.5465,7.381980585,6,4,7,1,0.157058334,-0.02931477,0.811601731,0.081047525,-0.04165246,0.92307959,0.088005093,-0.043543988,0.92224887,4.314111006,4.318388405,0.954204661,0.956874404,5.638596,5.607727,3,5.5,High,2.80624304,0.534522484
53,3,12,50,High,8,100,100,387.7950625,,0.257868162,10,100,100,426.18521,,0.234639771,8,100,96.875,468.2870375,1197.6398,0.213544241,300.0063,77.211,100,78.125,4,0,8,30,16,23.31274041,32,-27.14768621,8.666666667,100,427.4224367,,0.235350725,22.449,21.558,19.033,17.323,20.09075,4.97741498,6,4,7,1,0.187623079,-0.128425445,0.822472694,0.09172341,-0.089136435,0.923845076,0.098655624,-0.091309211,0.923965956,4.53342965,4.551515981,0.95671014,0.956286281,5.618225,5.467484,3,5.5,High,4.677071733,0.534522484
53,4,12,50,High,8,100,100,387.7950625,,0.257868162,10,100,100,426.18521,,0.234639771,8,100,96.875,468.2870375,1197.6398,0.213544241,300.0063,63.362,75,78.125,3,1,7,20,16,18.93879612,32,-40.81626211,8.666666667,100,427.4224367,,0.235350725,15.182,21.817,14.66,14.261,16.48,4.550970874,6,4,7,1,0.181372211,-0.137659021,0.787764241,0.099543783,-0.097223986,0.916875942,0.100183622,-0.096535188,0.914306688,4.532709261,4.505687144,0.955029335,0.95479676,6.260239,5.692123,3,5.5,High,2.80624304,0.534522484
53,5,12,50,High,8,100,100,387.7950625,,0.257868162,10,100,100,426.18521,,0.234639771,8,100,96.875,468.2870375,1197.6398,0.213544241,300.0063,60.771,75,78.125,3,1,8,22,16,21.72088661,32,-32.12222935,8.666666667,100,427.4224367,,0.235350725,11.779,16.036,10.562,24.649,15.7565,4.759940342,6,4,7,1,0.140841766,-0.062800111,0.797117908,0.077600129,-0.068664883,0.901164068,0.079100207,-0.072499032,0.901560689,4.300218202,4.276989199,0.943062771,0.943314299,5.393509,5.225098,3,5.5,High,4.677071733,0.534522484
53,6,12,50,High,8,100,100,387.7950625,,0.257868162,10,100,100,426.18521,,0.234639771,8,100,96.875,468.2870375,1197.6398,0.213544241,300.0063,73.4,75,78.125,3,1,8,33,16,26.97547684,32,-15.70163488,8.666666667,100,427.4224367,,0.235350725,14.915,20.486,19.58,22.512,19.37325,3.871317409,6,4,7,1,0.135902138,-0.123079396,0.765459099,0.079561941,-0.090014158,0.898933435,0.084607631,-0.088975192,0.900229264,4.345981865,4.35451723,0.949209382,0.951212327,5.303055,5.256927,3,5.5,High,4.677071733,0.534522484
53,7,12,50,High,8,100,100,387.7950625,,0.257868162,10,100,100,426.18521,,0.234639771,8,100,96.875,468.2870375,1197.6398,0.213544241,300.0063,74.648,75,78.125,3,1,7,31,16,24.91694352,32,-22.1345515,8.666666667,100,427.4224367,,0.235350725,19.282,29.29,15.669,15.378,19.90475,3.767944837,6,4,7,1,0.209366385,-0.165626542,0.78879957,0.104613905,-0.106306131,0.909891876,0.107960967,-0.10531257,0.91088647,4.499532664,4.506348317,0.951802188,0.954301713,5.51535,5.490707,3,5.5,High,2.80624304,0.534522484
53,8,12,50,High,8,100,100,387.7950625,,0.257868162,10,100,100,426.18521,,0.234639771,8,100,96.875,468.2870375,1197.6398,0.213544241,300.0063,58.822,75,78.125,3,1,8,19,16,19.38050389,32,-39.43592533,8.666666667,100,427.4224367,,0.235350725,13.265,13.039,22.123,10.395,14.7055,5.100132603,6,4,7,1,0.16230531,-0.071424516,0.751518311,0.097594874,-0.069208461,0.900139013,0.099450607,-0.067377876,0.899408845,4.402788176,4.360502768,0.957333869,0.959458567,5.269516,5.289291,3,5.5,High,4.677071733,0.534522484
54,1,11,45.83,High,8,100,100,421.0056125,,0.237526525,9,90,96.66666667,421.2441222,1200.8396,0.213652833,0,0,96.875,,1264.1451,0,300.004,146.168,75,78.125,3,1,6,72,13,29.55503257,26,13.67320217,5.666666667,63.33333333,,,0.150393119,43.101,26.725,25.119,39.617,33.6405,2.229455567,8,4,5,3,0.125166499,-0.152013937,0.845309097,0.029048634,-0.048562457,0.906905561,0.042640036,-0.046313018,0.898338372,4.325472361,4.309865009,0.943548289,0.952603791,5.6745,5.906021,5,4.5,High,1.332159107,1.125991626
54,2,11,45.83,High,8,100,100,421.0056125,,0.237526525,9,90,96.66666667,421.2441222,1200.8396,0.213652833,0,0,96.875,,1264.1451,0,300.004,124.427,75,78.125,3,1,5,73,13,35.20136305,26,35.38985788,5.666666667,63.33333333,,,0.150393119,42.511,38.681,28.087,21.182,32.61525,2.299537793,8,4,5,3,0.162641444,-0.272358278,0.839321422,0.041412448,-0.124926874,0.908580334,0.053940016,-0.120151316,0.904017556,4.644160365,4.665298759,0.944951125,0.948173948,5.717056,6.102921,5,4.5,High,0.444053036,1.125991626
54,3,11,45.83,High,8,100,100,421.0056125,,0.237526525,9,90,96.66666667,421.2441222,1200.8396,0.213652833,0,0,96.875,,1264.1451,0,300.004,110.763,25,78.125,1,3,5,58,13,31.41843395,26,20.84013059,5.666666667,63.33333333,,,0.150393119,43.266,19.025,34.584,21.457,29.583,0.845079945,8,4,5,3,0.110115613,-0.254866327,0.850877068,0.027440016,-0.126610472,0.912608642,0.043697887,-0.129416128,0.906454431,4.553995232,4.608557026,0.948662325,0.951025419,5.700653,5.885071,5,4.5,High,0.444053036,1.125991626
54,4,11,45.83,High,8,100,100,421.0056125,,0.237526525,9,90,96.66666667,421.2441222,1200.8396,0.213652833,0,0,96.875,,1264.1451,0,300.004,109.419,100,78.125,4,0,4,63,13,34.5461026,26,32.86962537,5.666666667,63.33333333,,,0.150393119,39.742,18.475,39.083,18.191,28.87275,3.463473344,8,4,5,3,0.16230583,-0.264561869,0.838362049,0.05139467,-0.129050958,0.913977934,0.066731601,-0.131234559,0.905126845,4.676295553,4.644016063,0.953011549,0.957358725,5.751419,5.937134,5,4.5,Low,-0.444053036,1.125991626
54,5,11,45.83,High,8,100,100,421.0056125,,0.237526525,9,90,96.66666667,421.2441222,1200.8396,0.213652833,0,0,96.875,,1264.1451,0,300.004,127.821,75,78.125,3,1,6,67,13,31.45023118,26,20.96242763,5.666666667,63.33333333,,,0.150393119,21.868,33.09,34.873,40.343,32.5435,2.304607679,8,4,5,3,0.123858057,-0.195464544,0.821733982,0.036127469,-0.098047787,0.901225125,0.048029892,-0.10540818,0.893998344,4.818696263,4.765662073,0.940092858,0.944631434,5.923645,6.130539,5,4.5,High,1.332159107,1.125991626
54,6,11,45.83,High,8,100,100,421.0056125,,0.237526525,9,90,96.66666667,421.2441222,1200.8396,0.213652833,0,0,96.875,,1264.1451,0,300.004,99.048,75,78.125,3,1,6,55,13,33.31717955,26,28.14299827,5.666666667,63.33333333,,,0.150393119,11.586,19.155,30.32,40.803,25.466,2.945103275,8,4,5,3,0.126567369,-0.215420272,0.855843241,0.032522928,-0.103081876,0.916556264,0.045811125,-0.104626991,0.912211368,4.719877187,4.693292469,0.945796078,0.942615956,5.935135,6.089203,5,4.5,High,1.332159107,1.125991626
54,7,11,45.83,High,8,100,100,421.0056125,,0.237526525,9,90,96.66666667,421.2441222,1200.8396,0.213652833,0,0,96.875,,1264.1451,0,300.004,111.671,100,78.125,4,0,4,82,13,44.05799178,26,69.45381454,5.666666667,63.33333333,,,0.150393119,36.518,34.939,29.39,12.895,28.4355,3.516730847,8,4,5,3,0.100759609,-0.236305568,0.840920749,0.036645849,-0.121800612,0.911435529,0.051314123,-0.124481022,0.90387967,4.711256275,4.708204908,0.94208736,0.947929745,5.99176,6.122177,5,4.5,Low,-0.444053036,1.125991626
54,8,11,45.83,High,8,100,100,421.0056125,,0.237526525,9,90,96.66666667,421.2441222,1200.8396,0.213652833,0,0,96.875,,1264.1451,0,300.004,103.24,100,78.125,4,0,3,44,13,25.57148392,26,-1.648138766,5.666666667,63.33333333,,,0.150393119,12.693,30.008,29.266,31.273,25.81,3.874467261,8,4,5,3,0.030694575,-0.229436915,0.793816911,0.004436607,-0.126516587,0.899141872,0.015010864,-0.136830819,0.895071015,4.723378058,4.742215159,0.944365842,0.944665811,5.840408,6.024185,5,4.5,Low,-1.332159107,1.125991626
56,1,16,66.67,High,8,100,100,456.611875,,0.219004379,10,100,100,663.47803,,0.150720891,5,62.5,100,833.6974,,0.074967248,300.0029,172.541,75,87.5,3,1,5,64,7,22.25557983,14,58.96842738,7.666666667,87.5,651.262435,,0.148230839,32.497,24.08,45.624,43.543,36.436,2.058403776,2,2,5,1,0.025225807,-0.174389814,0.875242652,-0.02821285,0.0129861,0.897630396,-0.023363521,-0.014850117,0.917055777,4.190510368,4.159680546,0.964176476,0.958383515,5.646942,5.387848,6,3.5,High,2.340568493,0.640869944
56,2,16,66.67,High,8,100,100,456.611875,,0.219004379,10,100,100,663.47803,,0.150720891,5,62.5,100,833.6974,,0.074967248,300.0029,126.588,100,87.5,4,0,6,29,7,13.74537871,14,-1.818723508,7.666666667,87.5,651.262435,,0.148230839,21.66,44.277,25.414,44.246,33.89925,2.949917771,2,2,5,1,0.043771017,-0.314093659,0.873768654,0.048992101,-0.089050412,0.922862648,0.054976791,-0.108874071,0.934285471,4.334218328,4.309783985,0.982300385,0.979511839,5.653122,5.326797,6,3.5,High,3.900947488,0.640869944
56,3,16,66.67,High,8,100,100,456.611875,,0.219004379,10,100,100,663.47803,,0.150720891,5,62.5,100,833.6974,,0.074967248,300.0029,112.682,100,87.5,4,0,5,26,7,13.84426971,14,-1.11235918,7.666666667,87.5,651.262435,,0.148230839,30.273,29.233,34.216,26.618,30.085,3.323915573,2,2,5,1,0.065708998,-0.365818839,0.85712699,0.048769918,-0.117244329,0.923317719,0.058469674,-0.138114616,0.935681428,4.264496842,4.284959913,0.985646018,0.984898071,5.300613,5.078796,6,3.5,High,2.340568493,0.640869944
56,4,16,66.67,High,8,100,100,456.611875,,0.219004379,10,100,100,663.47803,,0.150720891,5,62.5,100,833.6974,,0.074967248,300.0029,93.825,75,87.5,3,1,6,23,7,14.70823341,14,5.058810095,7.666666667,87.5,651.262435,,0.148230839,29.231,4.214,38.627,26.838,24.7275,3.033060358,2,2,5,1,0.021299673,-0.393032381,0.831509664,0.042179108,-0.145154675,0.921921036,0.047294947,-0.167880177,0.932386726,4.27021044,4.271297008,0.979364837,0.98109251,5.66893,5.103439,6,3.5,High,3.900947488,0.640869944
56,5,16,66.67,High,8,100,100,456.611875,,0.219004379,10,100,100,663.47803,,0.150720891,5,62.5,100,833.6974,,0.074967248,300.0029,138.782,75,87.5,3,1,7,23,7,9.943652635,14,-28.97390975,7.666666667,87.5,651.262435,,0.148230839,36.984,26.38,30.46,50.566,36.0975,2.077706212,2,2,5,1,0.133920192,-0.319240926,0.851056725,0.101495557,-0.104678821,0.928639789,0.1056304,-0.124599366,0.939091528,4.255101182,4.254682717,0.986597083,0.986109924,5.469437,5.18248,6,3.5,High,5.461326483,0.640869944
56,6,16,66.67,High,8,100,100,456.611875,,0.219004379,10,100,100,663.47803,,0.150720891,5,62.5,100,833.6974,,0.074967248,300.0029,114.858,75,87.5,3,1,6,23,7,12.01483571,14,-14.17974493,7.666666667,87.5,651.262435,,0.148230839,21.812,33.962,25.68,35.774,29.307,2.55911557,2,2,5,1,0.075617744,-0.317553446,0.866616287,0.060328163,-0.083702954,0.9402815,0.065436113,-0.105506081,0.946932814,4.446213333,4.36599852,0.986079325,0.98677003,5.88504,5.522186,6,3.5,High,3.900947488,0.640869944
56,7,16,66.67,High,8,100,100,456.611875,,0.219004379,10,100,100,663.47803,,0.150720891,5,62.5,100,833.6974,,0.074967248,300.0029,141.103,100,87.5,4,0,6,37,7,15.73318781,14,12.37991295,7.666666667,87.5,651.262435,,0.148230839,36.146,35.441,43.817,29.204,36.152,2.766098694,2,2,5,1,0.049149927,-0.359067778,0.863503,0.037420984,-0.101134648,0.932339711,0.044305932,-0.126572992,0.942428306,4.466782518,4.436088501,0.980262811,0.976533063,5.75824,5.655289,6,3.5,High,3.900947488,0.640869944
56,8,16,66.67,High,8,100,100,456.611875,,0.219004379,10,100,100,663.47803,,0.150720891,5,62.5,100,833.6974,,0.074967248,300.0029,125.013,100,87.5,4,0,6,16,7,7.679201363,14,-45.14856169,7.666666667,87.5,651.262435,,0.148230839,21.986,23.863,40.859,38.305,31.25325,3.199667235,2,2,5,1,0.023519804,-0.382105141,0.837805735,0.0241138,-0.134150504,0.93550069,0.029533171,-0.162264019,0.939272722,4.258466866,4.223774244,0.984728386,0.977076449,5.35675,5.203629,6,3.5,High,3.900947488,0.640869944
57,1,11,45.83,High,8,100,96.875,392.5365,387.0321,0.25475338,10,100,100,556.49932,,0.179694739,7,87.5,96.875,625.3292571,649.7606,0.139926285,300.0079,104.141,100,84.375,4,0,2,68,19,39.17765337,38,3.099087826,8.333333333,95.83333333,524.788359,,0.191458135,44.762,11.717,14.33,17.649,22.1145,4.521920007,1,1,4,1,0.106465369,-0.214893046,0.673999052,0.042367337,-0.090248368,0.838380428,0.070324582,-0.081805161,0.852472939,3.278602582,3.198566224,0.882029268,0.861778117,5.182587,5.098251,3,2.5,Low,-0.368676457,1.356202682
57,2,11,45.83,High,8,100,96.875,392.5365,387.0321,0.25475338,10,100,100,556.49932,,0.179694739,7,87.5,96.875,625.3292571,649.7606,0.139926285,300.0079,53.45,100,84.375,4,0,2,37,19,41.53414406,38,9.300379105,8.333333333,95.83333333,524.788359,,0.191458135,9.159,19.436,7.555,19.475,13.90625,7.191011236,1,1,4,1,0.207148175,-0.154253196,0.75426232,0.105846254,-0.071799796,0.854977607,0.124293921,-0.066643422,0.860974092,3.18695919,3.064400411,0.904480307,0.875956263,5.639206,4.157959,3,2.5,Low,-0.368676457,1.356202682
57,3,11,45.83,High,8,100,96.875,392.5365,387.0321,0.25475338,10,100,100,556.49932,,0.179694739,7,87.5,96.875,625.3292571,649.7606,0.139926285,300.0079,93.091,50,84.375,2,2,4,78,19,50.2733884,38,32.29839054,8.333333333,95.83333333,524.788359,,0.191458135,21.46,25.424,31.635,17.617,24.034,2.08038612,1,1,4,1,0.16148174,-0.202127759,0.773178404,0.074429694,-0.083149625,0.865315066,0.097120969,-0.07586853,0.88510921,3.188142136,3.159733704,0.938524015,0.915777086,4.359833,4.285736,3,2.5,High,1.106029372,1.356202682
57,4,11,45.83,High,8,100,96.875,392.5365,387.0321,0.25475338,10,100,100,556.49932,,0.179694739,7,87.5,96.875,625.3292571,649.7606,0.139926285,300.0079,75.746,100,84.375,4,0,5,68,19,53.86423045,38,41.74797488,8.333333333,95.83333333,524.788359,,0.191458135,23.992,23.296,17.415,14.263,19.7415,5.065471215,1,1,4,1,0.151952326,-0.219635752,0.788458363,0.065224354,-0.093152557,0.8690694,0.083644859,-0.0874831,0.883507552,3.140581041,3.106835863,0.9236876,0.898653762,5.563782,4.227646,3,2.5,High,1.843382286,1.356202682
57,5,11,45.83,High,8,100,96.875,392.5365,387.0321,0.25475338,10,100,100,556.49932,,0.179694739,7,87.5,96.875,625.3292571,649.7606,0.139926285,300.0079,121.163,75,84.375,3,1,5,68,19,33.67364625,38,-11.38514146,8.333333333,95.83333333,524.788359,,0.191458135,33.005,33.343,29.25,27.779,30.84425,2.431571525,1,1,4,1,0.205151541,-0.21994057,0.783784789,0.108844107,-0.095235518,0.882238829,0.130101424,-0.088633276,0.894182925,3.213371416,3.171175171,0.943780604,0.918646254,4.382782,4.111481,3,2.5,High,1.843382286,1.356202682
57,6,11,45.83,High,8,100,96.875,392.5365,387.0321,0.25475338,10,100,100,556.49932,,0.179694739,7,87.5,96.875,625.3292571,649.7606,0.139926285,300.0079,81.405,75,84.375,3,1,5,58,19,42.74921688,38,12.49793915,8.333333333,95.83333333,524.788359,,0.191458135,18.959,28.34,12.074,23.951,20.831,3.600403245,1,1,4,1,0.087379134,-0.198550812,0.784086876,0.048926856,-0.087193354,0.870432203,0.069046149,-0.079905551,0.881700672,3.095052773,3.033889428,0.902138602,0.871466167,4.832397,4.870712,3,2.5,High,1.843382286,1.356202682
57,7,11,45.83,High,8,100,96.875,392.5365,387.0321,0.25475338,10,100,100,556.49932,,0.179694739,7,87.5,96.875,625.3292571,649.7606,0.139926285,300.0079,75.977,100,84.375,4,0,5,57,19,45.01362254,38,18.45690143,8.333333333,95.83333333,524.788359,,0.191458135,10.933,29.719,17.267,19.681,19.4,5.154639175,1,1,4,1,0.065666589,-0.191735305,0.792972579,0.032557389,-0.078841987,0.879748296,0.055114486,-0.068467607,0.889993064,3.11422463,3.058170916,0.923097626,0.901004944,5.505402,4.149399,3,2.5,High,1.843382286,1.356202682
57,8,11,45.83,High,8,100,96.875,392.5365,387.0321,0.25475338,10,100,100,556.49932,,0.179694739,7,87.5,96.875,625.3292571,649.7606,0.139926285,300.0079,54.207,75,84.375,3,1,5,45,19,49.80906525,38,31.0764875,8.333333333,95.83333333,524.788359,,0.191458135,13.594,17.395,13.979,9.239,13.55175,5.534340583,1,1,4,1,0.146776159,-0.20326617,0.782891569,0.084609611,-0.087804473,0.874581513,0.107724257,-0.078880372,0.892081307,3.133465453,3.102391779,0.896052457,0.861778535,4.974503,4.831436,3,2.5,High,1.843382286,1.356202682
59,1,17,70.83,High,0,0,100,,,0,8,80,16.66666667,902.8421,1000.543328,0.088609071,8,100,40.625,860.7101125,939.9873158,0.116183136,300.0044,79.071,100,84.375,4,0,2,45,8,34.14652654,16,113.4157909,5.333333333,60,,,0.068264069,14.107,13.527,17.992,18.067,15.92325,6.280124974,2,1,7,1,0.021522653,-0.163228708,0.826098821,-0.016859819,-0.039071744,0.857375394,0.003702205,-0.051356913,0.870231174,2.113244052,2.111412957,0.900919103,0.912115109,4.122482,4.288635,3,4,Low,-1.535543792,1.302470181
59,2,17,70.83,High,0,0,100,,,0,8,80,16.66666667,902.8421,1000.543328,0.088609071,8,100,40.625,860.7101125,939.9873158,0.116183136,300.0044,53.752,100,84.375,4,0,2,21,8,23.44098824,16,46.50617651,5.333333333,60,,,0.068264069,9.518,18.245,8.974,19.607,14.086,7.09924748,2,1,7,1,0.086904537,-0.29796932,0.875091968,-0.015350363,-0.116205905,0.913888973,0.018677584,-0.129077483,0.928749779,2.327974643,2.327356674,0.946673239,0.951677807,4.15152,4.46965,3,4,Low,-1.535543792,1.302470181
59,3,17,70.83,High,0,0,100,,,0,8,80,16.66666667,902.8421,1000.543328,0.088609071,8,100,40.625,860.7101125,939.9873158,0.116183136,300.0044,71.251,100,84.375,4,0,3,35,8,29.47327055,16,84.20794094,5.333333333,60,,,0.068264069,11.628,16.092,34.128,11.859,18.42675,5.426892968,2,1,7,1,0.072666538,-0.308213277,0.876098609,0.009183819,-0.122825753,0.92189037,0.043535272,-0.132756539,0.929120217,2.315968954,2.296830339,0.951885874,0.952165125,4.156937,4.430954,3,4,Low,-0.767771896,1.302470181
59,4,17,70.83,High,0,0,100,,,0,8,80,16.66666667,902.8421,1000.543328,0.088609071,8,100,40.625,860.7101125,939.9873158,0.116183136,300.0044,53.808,75,84.375,3,1,3,26,8,28.99197145,16,81.19982159,5.333333333,60,,,0.068264069,17.462,8.636,17.68,12.317,14.02375,5.348070238,2,1,7,1,0.14013438,-0.321366014,0.854250323,0.021153462,-0.119025338,0.914759132,0.05311641,-0.131148675,0.927011159,2.322342231,2.327789623,0.92301955,0.941456006,4.519196,4.271698,3,4,Low,-0.767771896,1.302470181
59,5,17,70.83,High,0,0,100,,,0,8,80,16.66666667,902.8421,1000.543328,0.088609071,8,100,40.625,860.7101125,939.9873158,0.116183136,300.0044,67.26,75,84.375,3,1,4,34,8,30.33006244,16,89.56289028,5.333333333,60,,,0.068264069,9.567,20.278,17.601,22.433,17.46975,4.293135277,2,1,7,1,0.171590286,-0.335004204,0.825758791,0.073215699,-0.123061999,0.907724788,0.102472261,-0.133078875,0.916794604,2.272666441,2.266778836,0.940450293,0.941509892,4.143555,4.169464,3,4,Low,0,1.302470181
59,6,17,70.83,High,0,0,100,,,0,8,80,16.66666667,902.8421,1000.543328,0.088609071,8,100,40.625,860.7101125,939.9873158,0.116183136,300.0044,55.08,75,84.375,3,1,5,22,8,23.96514161,16,49.78213508,5.333333333,60,,,0.068264069,8.829,12.075,15.524,20.796,14.306,5.242555571,2,1,7,1,0.087629951,-0.366038107,0.834703003,0.004615724,-0.13989711,0.920515717,0.036315111,-0.15355393,0.933851568,2.310921797,2.309680779,0.952050925,0.952696956,4.224274,4.300797,3,4,High,0.767771896,1.302470181
59,7,17,70.83,High,0,0,100,,,0,8,80,16.66666667,902.8421,1000.543328,0.088609071,8,100,40.625,860.7101125,939.9873158,0.116183136,300.0044,64.935,75,84.375,3,1,5,27,8,24.94802495,16,55.92515593,5.333333333,60,,,0.068264069,14.256,13.605,26.12,13.087,16.767,4.473072106,2,1,7,1,0.102439515,-0.353935173,0.838779118,0.044207529,-0.138987488,0.925902744,0.075717666,-0.148959674,0.935056661,2.312879023,2.301097308,0.942684133,0.948660868,4.081284,3.904022,3,4,High,0.767771896,1.302470181
59,8,17,70.83,High,0,0,100,,,0,8,80,16.66666667,902.8421,1000.543328,0.088609071,8,100,40.625,860.7101125,939.9873158,0.116183136,300.0044,47.312,75,84.375,3,1,5,25,8,31.70443017,16,98.15268854,5.333333333,60,,,0.068264069,10.672,16.023,9.09,11.527,11.828,6.340886033,2,1,7,1,0.139754089,-0.309333753,0.814864144,0.055271272,-0.117877123,0.903041336,0.083068671,-0.127414784,0.911867721,2.234785179,2.241090248,0.914396106,0.92521296,4.018478,4.50444,3,4,High,0.767771896,1.302470181
60,1,10,41.67,High,8,100,100,488.5341125,,0.204693997,9,90,100,511.3368667,,0.176009214,8,100,96.875,829.6719,1217.333,0.120529573,300.002,79.169,75,84.375,3,1,2,22,8,16.67319279,16,4.207454938,8.333333333,96.66666667,609.8476264,,0.167077595,22.917,19.452,16.413,16.957,18.93475,3.96097123,1,1,6,1,0.132610833,-0.255123248,0.825949709,0.046455645,-0.093711278,0.90427073,0.059529842,-0.098875317,0.894970524,3.930600377,3.671775419,0.953356543,0.96169495,5.121078,5.120087,3,3.5,Low,-1.692228224,0.88640526
60,2,10,41.67,High,8,100,100,488.5341125,,0.204693997,9,90,100,511.3368667,,0.176009214,8,100,96.875,829.6719,1217.333,0.120529573,300.002,65.535,100,84.375,4,0,1,21,8,19.22636759,16,20.16479744,8.333333333,96.66666667,609.8476264,,0.167077595,21.96,15.57,12.09,21.979,17.89975,5.586670205,1,1,6,1,0.111076642,-0.346865031,0.833651931,0.022938879,-0.140681284,0.911126452,0.035669029,-0.148848455,0.901279489,3.949234802,3.697505098,0.960123338,0.958261475,4.729507,5.104568,3,3.5,Low,-2.820380374,0.88640526
60,3,10,41.67,High,8,100,100,488.5341125,,0.204693997,9,90,100,511.3368667,,0.176009214,8,100,96.875,829.6719,1217.333,0.120529573,300.002,69.579,75,84.375,3,1,1,31,8,26.73220368,16,67.07627301,8.333333333,96.66666667,609.8476264,,0.167077595,19.659,21.094,12.968,19.971,18.423,4.070998209,1,1,6,1,0.072752946,-0.299142588,0.854752001,0.028016326,-0.108098244,0.911931336,0.042146507,-0.111727113,0.904344067,3.875994028,3.648321948,0.945309639,0.945734705,4.799377,4.71199,3,3.5,Low,-2.820380374,0.88640526
60,4,10,41.67,High,8,100,100,488.5341125,,0.204693997,9,90,100,511.3368667,,0.176009214,8,100,96.875,829.6719,1217.333,0.120529573,300.002,85.546,100,84.375,4,0,2,36,8,25.24957333,16,57.80983331,8.333333333,96.66666667,609.8476264,,0.167077595,30.628,21.5,18.917,17.624,22.16725,4.511159481,1,1,6,1,0.178062409,-0.31063468,0.82340584,0.062897898,-0.116883451,0.912073805,0.073522592,-0.125296091,0.905627605,3.902460991,3.640844283,0.943736621,0.940810799,4.931137,4.748657,3,3.5,Low,-1.692228224,0.88640526
60,5,10,41.67,High,8,100,100,488.5341125,,0.204693997,9,90,100,511.3368667,,0.176009214,8,100,96.875,829.6719,1217.333,0.120529573,300.002,90.027,75,84.375,3,1,3,31,8,20.66046853,16,29.12792829,8.333333333,96.66666667,609.8476264,,0.167077595,16.369,17.025,16.563,43.522,23.36975,3.20927695,1,1,6,1,0.147280458,-0.277574068,0.841484423,0.068224233,-0.100767264,0.907161039,0.081437336,-0.099136213,0.901926212,3.853149605,3.68629122,0.942399241,0.94223019,4.918243,5.664291,3,3.5,Low,-0.564076075,0.88640526
